Item number;Name;Station code
5013;Rest Point 319 km (OP.);462443
5014;Rest Point 319 km (OP.);416144
5015;Rest Point 319 km (OP.);458912
5016;Rest Point 313 km (OP.);665316
5017;Rest Point 340 km (OP.);486753
5018;Rest Point 342 km (OP.);743638
5019;Rest Point 344 km (OP.);743642
5020;Rest Point 347 km (OP.);481745
5021;Rest Point 348 km (OP.);743657
5022;Rest Point 348 km (OP.);443739
5023;Rest Point 349 km (OP.);486734
5024;Rest Point 352 km (OP.);358413
5025;Rest Point 352 km (OP.);743661
5026;Rest Point 355 km (OP.);466618
5027;Rest Point 360 km (OP.);443743
5028;Rest Point 361 km (OP.);486715
5029;Rest Point 361 km (OP.);743816
5030;Rest Point 364 km (OP.);481821
5031;Rest Point 368 km (OP.);486768
5032;Rest Point 371 km (OP.);443648
5033;Rest Point 378 km (OP.);486787
5034;Rest Point 381 km (OP.);718015
5035;Rest Point 387 km (OP.);415052
5036;Rest Point 388 km (OP.);744024
5037;Rest Point 390 km (OP.);490231
5038;Rest Point 394 km (OP.);482019
5039;Rest Point 395 km (OP.);744113
5040;Rest Point 398 km (OP.);744128
5041;Rest Point 398 km (OP.);486823
5042;Rest Point 331 km (OP.);147741
5043;Rest Point 331 km (OP.);743676
5044;Rest Point 332 km (OP.);458823
5045;Rest Point 334 km (OP.);743619
5046;Rest Point 335 km (OP.);458819
5047;Rest Point 336 km (OP.);448569
5048;Rest Point 337 km (OP.);481711
5049;Rest Point 1005 km (OP.);454447
5050;Rest Point 1010 km (OP.);495521
5051;Rest Point 1011 km (OP.);508416
5052;Rest Point 1012 km (OP.);454432
5053;Rest Point 1021 km (OP.);453656
5054;Rest Point 1024 km (OP.);508514
5055;Rest Point 1029 km (OP.);453637
5056;Rest Point 104 km (OP.);433192
5057;Rest Point 1040 km (OP.);411920
5058;Rest Point 1044 km (OP.);508736
5059;Rest Point 1046 km (OP.);495310
5060;Rest Point 1054 km (OP.);508755
5061;Rest Point 1057 km (OP.);491412
5062;Rest Point 1061 km (OP.);464824
5063;Rest Point 1067 km (OP.);500414
5064;Rest Point 1074 km (OP.);464716
5065;Rest Point 107‡ km (OP.);488814
5066;Rest Point 1082 km (OP.);491156
5067;Rest Point 1086 km (OP.);491145
5068;Rest Point 109 km (OP.);455011
5069;Rest Point 1094 km (OP.);488212
5070;Rest Point 109‡ km (OP.);491126
5071;Rest Point 10‡2 km (OP.);492025
5072;Rest Point 1033 km (OP.);508717
5073;Rest Point 111 km (OP.);426517
5074;Rest Point 1110 km (OP.);480210
5075;Rest Point 1117 km (OP.);488415
5076;Rest Point 1118 km (OP.);480051
5077;Rest Point 1146 km (OP.);461953
5078;Rest Point 1160 km (OP.);487811
5079;Rest Point 1168 km (OP.);486429
5080;Rest Point 1172 km (OP.);486414
5081;Rest Point 1175 km (OP.);487417
5082;Rest Point 1184 km (OP.);486221
5083;Rest Point 1188 km (OP.);486217
5084;Rest Point 119 km (OP.);426610
5085;Rest Point 1199 km (OP.);485939
5086;Rest Point 121 km (OP.);415508
5087;Rest Point 121 km (OP.);452943
5088;Rest Point 1226 km (OP.);476037
5089;Rest Point 1240 km (OP.);475937
5090;Rest Point 1246 km (OP.);484851
5091;Rest Point 1248 km (OP.);484847
5092;Rest Point 1249 km (OP.);484832
5093;Rest Point 125 km (OP.);465761
5094;Rest Point 1251 km (OP.);484828
5095;Rest Point 1256 km (OP.);484743
5096;Rest Point 125‡ km (OP.);484813
5097;Rest Point 1261 km (OP.);484724
5098;Rest Point 1267 km (OP.);475829
5099;Rest Point 127 km (OP.);430175
5100;Rest Point 1284 km (OP.);400930
5101;Rest Point 1297 km (OP.);400019
5102;Rest Point 12‡0 km (OP.);485727
5103;Rest Point 12‡4 km (OP.);485712
5104;Rest Point 12‡7 km (OP.);475922
5105;Rest Point 12‡8 km (OP.);484885
5106;Rest Point 140 km (OP.);452333
5107;Rest Point 1445 km (OP.);405559
5108;Rest Point 1481 km (OP.);405313
5109;Rest Point 1497 km (OP.);405120
5110;Rest Point 15 km (OP.);444820
5111;Rest Point 160 km (OP.);427223
5112;Rest Point 160 km (OP.);447439
5113;Rest Point 160 km (OP.);452121
5114;Rest Point 162 km (OP.);452136
5115;Rest Point 1641 km (OP.);383735
5116;Rest Point 1662 km (OP.);383646
5117;Rest Point 17 km (OP.);431479
5118;Rest Point 19‡ km (OP.);447227
5119;Rest Point 1Z1 km (former Post 1Z1 km) (OP.);403712
5120;Rest Point 1‡2 km (OP.);452935
5121;Rest Point 1338 km (OP.);360076
5122;Rest Point 211 km (OP.);463821
5123;Rest Point 24 km (OP.);444939
5124;Rest Point 25 km (OP.);405968
5125;Rest Point 252 km (OP.);459243
5126;Rest Point 2545 km (OP.);564122
5127;Rest Point 28 km (OP.);463338
5128;Rest Point 29 km (OP.);445927
5129;Rest Point 23 km (OP.);431464
5130;Rest Point 2‡2 km (OP.);332911
5131;Rest Point 2‡5 km (OP.);453463
5132;Rest Point 40‡1 km (OP.);703715
5133;Rest Point 4129 km (OP.);733119
5134;Rest Point 4148 km (OP.);733138
5135;Rest Point 4200 km (OP.);749013
5136;Rest Point 4211 km (OP.);749032
5137;Rest Point 4255 km (OP.);749210
5138;Rest Point 4265 km (OP.);749314
5139;Rest Point 4268 km (OP.);749329
5140;Rest Point 4275 km (OP.);749418
5141;Rest Point 4282 km (OP.);749422
5142;Rest Point 4294 km (OP.);749511
5143;Rest Point 42‡4 km (OP.);749121
5144;Rest Point 44‡0 km (OP.);734817
5145;Rest Point 4598 km (OP.);736028
5146;Rest Point 4609 km (OP.);736117
5147;Rest Point 4616 km (OP.);745826
5148;Rest Point 461‡ km (OP.);745830
5149;Rest Point 4646 km (OP.);745633
5150;Rest Point 4657 km (OP.);745614
5151;Rest Point 465‡ km (OP.);745629
5152;Rest Point 4666 km (OP.);745510
5153;Rest Point 466‡ km (OP.);745525
5154;Rest Point 4679 km (OP.);745313
5155;Rest Point 5 km (OP.);449735
5156;Rest Point 50 km (OP.);455859
5157;Rest Point 52 km (OP.);455844
5158;Rest Point 58 km (OP.);463126
5159;Rest Point 62 km (OP.);463130
5160;Rest Point 7 km (OP.);463342
5161;Rest Point 73 km (OP.);455149
5162;Rest Point 73 km (OP.);463145
5163;Rest Point 80 km (OP.);455133
5164;Rest Point 85 km (OP.);445653
5165;Rest Point 89 km (OP.);399150
5166;Rest Point 90 km (OP.);455168
5167;Rest Item #8 (OP.);482625
5168;Rest Item #9 (OP.);482610
5169;Rest Item #10 (OP.);482127
5170;Rest Item #11 (OP.);482023
5171;Rest Item #11 (OP.);708210
5172;Rest Item No. 14 (OP.);481919
5173;Rest Item No. 15 (OP.);481849
5174;Rest Item No. 16 (OP.);481815
5175;Rest Item No. 18 (OP.);481755
5176;Rest Item No. 19 (OP.);481726
5177;Rest Item No. 1Z (OP.);481923
5178;Rest Item No. 21 (OP.);708719
5179;Rest Item No. 21 (OP.);481622
5180;Rest Item No. 21 (OP.);672127
5181;Rest Item No. 24 (OP.);708668
5182;Rest Item No. 29 (OP.);708615
5183;Rest Item No. 2Z (OP.);481618
5184;Rest Item No. 45 (OP.);668418
5185;Rest Item No. 4Z (OP.);668117
5186;Rest Item No. 51 (OP.);669340
5187;Rest Item No. 52 (OP.);669364
5188;Rest Item No. 60 (OP.);669618
5189;Rest Item No. 64 (OP.);669745
5190;Rest Item No. 65 (OP.);669815
5191;Rest Item No. 70 (OP.);682815
5192;Rest Item No. 86 (OP.);680621
5193;Rest Item No. 9‡(VRZ) (OP.);690915
5194;Rest Item No. Z6 (OP.);667627
5195;Rest Item No. Z7 (OP.);697618
5196;Rest Item No. 101 (OP.);690214
5197;Rest Item No. 105 (OP.);693316
5198;Rest Item No. 10‡ (OP.);670583
5199;Rest Item No. 126 (OP.);696738
5200;Rest Item No. 127 (OP.);696916
5201;Rest Item No. 128 (OP.);697317
5202;Rest Item No. ‡07 (OP.);668812
5203;Rest Item No. Z10 (OP.);668831
5204;Rest Item No. Z11 (OP.);669016
5205;Rest Item No. 4094 (OP.);750422
5206;Rest Item No. 4099 (OP.);750415
5207;Rest Point 32 km (OP.);441343
5208;Rest Point 3297 km (OP.);720551
5209;Rest Point 34 km (OP.);431322
5210;Rest Point 34 km (OP.);441362
5211;Rest Point 3476 km (OP.);724919
5212;Rest Point 35 km (OP.);463220
5213;Rest Point 357 km (OP.);486729
5214;Rest Point 375 km (OP.);486772
5215;Rest Point 373 km (OP.);466641
5216;Rest Point 394 km (OP.);486819
5217;Rest Point ZZ02 km (OP.);720547
5218;Rest Point ZZ07 km (OP.);720532
5219;Rest Point ZZ15 km (OP.);720513
5220;Rest Point ZZ21 km (OP.);720528
5221;Rest Point ZZ44 km (OP.);720316
5222;Rest Point ZZ46 km (OP.);720320
5223;Rest Point ZZ57 km (OP.);720015
5224;Rest Point ZZ62 km (OP.);720020
5225;Rest Point ZZZ7 km (OP.);720424
5226;Rest Point ZZZZ km (OP.);720415
5227;Stop point 52 km (OP.);349725
5228;Stop point 10 km (OP.);490335
5229;Stop point 106Z km (OP.);491323
5230;Stop point 1100 km (OP.);488138
5231;Stop point 11‡2 (b. Budki) (OP.);330051
5232;Stop Point 1249 km (OP.);401223
5233;Stop Point 1268 km (OP.);401115
5234;Stop point 140 km (OP.);346365
5235;Stop point 17 km (OP.);490346
5236;Stop Point 185 km (OP.);417132
5237;Stop point 19 km (OP.);326253
5238;Stop point 130 km (OP.);347353
5239;Stop Point 222 km (OP.);346647
5240;Stop point 27 km (OP.);457178
5241;Stop point 4 km (OP.);444962
5242;Stop point 4 km (OP.);441199
5243;Stop point 45 km (OP.);344694
5244;Stop Point 56 km (OP.);345894
5245;Stop Point 560 km (OP.);328117
5246;Stop point 53 km (OP.);483242
5247;Stop Point 64 km (OP.);326658
5248;Stop Point 68 km (OP.);489126
5249;Stop point 7 km (OP.);444977
5250;Stop point 71 km (OP.);489130
5251;Stop point 76 km (OP.);324332
5252;Stop Point 810 km (OP.);424850
5253;Stop point 9 km (OP.);488142
5254;Stop point Z1 km (OP.);328259
5255;Ostankovichi;154143
5256;Stop platform 727 km (OP.);429074
5257;Remains (rzd.);334048
5258;ostki;356009
5259;Island (OP);568915
5260;Ostrovets (OP.);388917
5261;Island;448573
5262;Ostrovsk (OP.);355260
5263;Ostrog (exp.);341107
5264;Prison;341003
5265;Sharp-eyed (OP.);509258
5266;Acute (OP.);480920
5267;Otar;703306
5268;Otachi (OP.);394316
5269;Rest (OP.);443014
5270;Otochka (OP.);149018
5271;Otsa (OP);85441
5272;Father (OP);138723
5273;Otynya;388601
5274;Hunter (OP);504523
5275;Ochamchira;573307
5276;Ocheretino;482708
5277;Ochkhamuri;571104
5278;Osh;719605
5279;Oshmyany;163104
5280;Pubage (OP.);96018
5281;Pabali?kiai (OP.);123215
5282;Pabirzhis (OP.);124627
5283;Pabrade;128401
5284;Pavilnis (OP.);128469
5285;Peacock (OP);401124
5286;Pavlovichi (OP.);133626
5287;Pavlovka (OP);387810
5288;Pavlograd I;454502
5289;Pavlograd II;455007
5290;Pavlodar;696102
5291;Pavlodar-Port;696403
5292;Pavlodar-Northern;696303
5293;Pavlodar-South;696206
5294;Pavlopolye;458908
5295;Pavlysh;410909
5296;Pavian?iai;107208
5297;Pagegiai;107000
5298;Pagegiai (exp.);107903
5299;Pagiryay (OP.);122814
5300;Padar;554325
5301;Padone (OP);93522
5302;Padula (OP);80895
5303;Pailgis (OP.);128562
5304;Paytug;741908
5305;Pakruojis;106008
5306;Pakryatuone (OP.);128613
5307;Pakian (OP);120429
5308;Palanka I (OP.);421138
5309;Palanka II (OP.);421123
5310;Paldiski (exp.);80908
5311;Paldiski;81101
5312;Palievka (OP.);332540
5313;Palukne (OP.);107119
5314;palupera;85846
5315;Palvart;759903
5316;Palmyra;424704
5317;Palyamonas;122922
5318;Pambak;565245
5319;Pameris (OP);122829
5320;Pamyarkiai (OP.);122212
5321;Panic (OP);566125
5322;Panskoye (rzd.);424237
5323;Pantaevka;410203
5324;Pantazievka (OP.);410218
5325;Panteleymonovka;488405
5326;Panyutino;442904
5327;Panevezys;127305
5328;Panyamunelis;127540
5329;Paneriai;120804
5330;pap;740702
5331;Paparde (narrow);111561
5332;Papile;126730
5333;Paplaka (OP.);99016
5334;Paraskoveevka (OP.);448821
5335;Paraffin joint;163937
5336;Parafyanov;163903
5337;Paridubs (OP.);352213
5338;Parisian (OP.);403924
5339;Paris Commune (OP);323217
5340;Steamed (OP.);82417
5341;Revaka Park (OP.);391017
5342;Parkan (OP.);390033
5343;Parkovo (OP.);393949
5344;Parkovy (OP.);698038
5345;Guys (OP);566110
5346;Greenhouse (OP.);323325
5347;Locomotive Depot (OP.);673124
5348;Parogre (OP.);94031
5349;Parokhonsk;133400
5350;partisans;475706
5351;Parudaminis (OP.);120541
5352;Partskhanakanebi (OP.);574511
5353;Parshino (OP.);158528
5354;Apiary (OP.);149037
5355;Pasechny (OP.);337525
5356;Pasika (OP.);383523
5357;Patara Cemi (OP);577717
5358;Patika (OP);82636
5359;Pauostis (OP.);107867
5360;Pahinya (OP.);360269
5361;Buttermilk;724209
5362;Pakhtaabad (exp.);746000
5363;Pakhtaabad;745811
5364;Pakhtaaral;697001
5365;Pakhtaaral (exp.);702905
5366;Pakhtakor;725708
5367;Pascani (OP);396720
5368;Pashkovka (OP.);448770
5369;Pashuki (OP.);334315
5370;Pedya;84326
5371;Pelageevsky;503906
5372;Swaddling;393313
5373;pemzashen;566204
5374;Penizevichi;347508
5375;Pencule (OP.);92854
5376;Ashes (rzd.);666342
5377;Pervaya Tselinnaya;686505
5378;firstborn;419636
5379;May Day (OP);673219
5380;Pervomaisk;495502
5381;Pervomaisk-on-Bug;407605
5382;Pervomaiskoye-Yuzhnoye (rzd.);430438
5383;Transshipment Base (OP.);383218
5384;Transshipment (OP.);142023
5385;Revisit;576310
5386;distillation;422802
5387;gear;463501
5388;Moving (OP.);398824
5389;Pereezdnaya;498201
5390;Moving (OP.);423383
5391;Perekopovka (OP.);426413
5392;Perekrestovo;406528
5393;Coppices (OP.);498916
5394;copses;683507
5395;Flights (resp.);406918
5396;peremetnaya;665301
5397;Intermediary (OP.);158021
5398;Variable (OP.);507945
5399;Census (OP.);327222
5400;Interchange (OP.);324563
5401;Settlers (OP);134915
5402;Crossroads;432518
5403;Perespa;358701
5404;Perechyn;381602
5405;Pereshchepino;452403
5406;Pereyaslavskaya;322905
5407;Persian (OP);578325
5408;Persenkovka;378603
5409;Minnows (OP.);164520
5410;Sands;750523
5411;Peskov (OP);356812
5412;Pesochin (OP.);449646
5413;Sandy;377467
5414;Sandy (OP.);430334
5415;Sandy Ford (OP);410434
5416;Petr Krivonos;320806
5417;Petresti;392039
5418;Petrichi (OP.);351128
5419;petrovenki;502807
5420;Petrovka (OP.);406617
5421;Petrovka (rzd.);427416
5422;Petrovskoe (OP.);417734
5423;Petrovtsy (OP.);369653
5424;Petrozavodsk;159404
5425;Petropavlovsk (exp.);688708
5426;Petrostal (rzd.);405079
5427;Petrostal (exp (exp.);423909
5428;Petukhovshchina (OP.);139923
5429;Petyuny (OP.);137716
5430;Pechanovka;341906
5431;Pechinsky (OP.);141321
5432;Peshkovsky dead end;684707
5433;Peedu (OP);85719
5434;Pivni (OP);321137
5435;Piganovichi (OP.);132835
5436;Pikaantsu (OP.);85920
5437;Pilvishkiai;124104
5438;Pimenovka (OP.);443654
5439;Pinsk;133202
5440;Pioneer (OP);408684
5441;Pioneer (OP.);424013
5442;Pioneer (OP.);446031
5443;Pirallah;547919
5444;Pirogov (OP.);449355
5445;Pirogovka (OP.);328244
5446;Pirozhkovsky (OP.);347349
5447;Pirotchino (OP.);328013
5448;Pirsogat;549100
5449;Pirshagi (rzd.);546507
5450;Piryatin;428404
5451;Pisarevskaya (OP.);447528
5452;Pisarshchina (rzd.);424812
5453;Squeaks (OP.);321512
5454;Written;454004
5455;Pitnyak (exp.);738803
5456;Pitnyak;738705
5457;Nursery (OP.);507729
5458;Nursery (OP.);414825
5459;Piusa;85403
5460;Pitsunda (OP.);574210
5461;Pichevka (OP.);158430
5462;Pichenyugi (OP.);339836
5463;Pichugino;458202
5464;Piyaz (red.);702017
5465;Pl. Pirizhna (b.1260km) (OP.);408114
5466;Pl. Pobeda (b.1285km) (OP.);400926
5467;Pl. Slobodzeya (b.1290) (OP.);407910
5468;Lysogorka square (b.1271 km) (OP.);408025
5469;Plavni;461807
5470;Cargo floats (OP.);461811
5471;Planned (OP.);339516
5472;Layers;482409
5473;Plato (OP.);91866
5474;Platonovka (OP.);431318
5475;Platform 2 km (OP.);560010
5476;Platform 2 km (OP.);547020
5477;Platform 2 km (OP.);476836
5478;Platform 2 km (OP.);451557
5479;Platform 2 km (OP.);554217
5480;Platform 4 km (OP.);456014
5481;Platform 4 km (OP.);701512
5482;Platform 4 km (OP.);551223
5483;Platform 4 km (OP.);460626
5484;Platform 45 km (OP.);576358
5485;Platform 5 km (OP.);576023
5486;Platform 5 km (OP.);356615
5487;Platform 5 km (OP.);373339
5488;Platform 5 km (OP.);556513
5489;Platform 6 km (OP.);576038
5490;Platform 6 km (OP.);560025
5491;Platform 6 km (OP.);405915
5492;Platform 6 km (OP.);476840
5493;Platform 6 km (OP.);460611
5494;Platform 7 km (OP.);456029
5495;Platform 7 km (OP.);451561
5496;Platform 7 km (OP.);554221
5497;Platform 7 km (OP.);566159
5498;Platform 8 km (OP.);547054
5499;Platform 8 km (OP.);551238
5500;Platform 8 km (OP.);451576
5501;Platform March 8 (OP.);577257
5502;Platform 9 km (OP.);460043
5503;Platform 9 km (OP.);463323
5504;Platform 3 km (OP.);475418
5505;Platform 3 km (OP.);577238
5506;Platform 3 km (OP.);547016
5507;Platform 10 km (OP.);701527
5508;Platform 11 km (OP.);554236
5509;Platform 11 km (OP.);451612
5510;Platform 11 km (OP.);570915
5511;Platform 12 km (OP.);574812
5512;Platform 14 km (OP.);706910
5513;Platform 15 km (OP.);715110
5514;Platform 15 km (OP.);575321
5515;Platform 16 km (OP.);556418
5516;Platform 16 km (OP.);463319
5517;Platform 16 km (OP.);570934
5518;Platform 17 km (OP.);460010
5519;Platform 17 km (OP.);574827
5520;Platform 18 km (OP.);562730
5521;Platform 18 km (OP.);462320
5522;Platform 19 km (OP.);575410
5523;Platform 19 km (OP.);551276
5524;Platform 19 km (OP.);706925
5525;Platform 13 km (OP.);566144
5526;Platform 13 km (OP.);562815
5527;Platform 13 km (OP.);551257
5528;Platform 13 km (OP.);460024
5529;Platform 20 km (OP.);701531
5530;Platform 20 km (OP.);547957
5531;Platform 21 km (OP.);460062
5532;Platform 21 km (OP.);556335
5533;Platform 21 km (OP.);405934
5534;Platform 22 km (OP.);378722
5535;Platform 22 km (OP.);450431
5536;Platform 22 km (OP.);467362
5537;Platform 25 km (OP.);579318
5538;Platform 25 km (OP.);552640
5539;Platform 27 km (OP.);706944
5540;Platform 28 km (OP.);551435
5541;Platform 29 km (OP.);547923
5542;Platform 23 km (OP.);556320
5543;Platform 23 km (OP.);551280
5544;Platform 23 km (OP.);562711
5545;Platform 23 km (OP.);460077
5546;Platform 40 km (OP.);701616
5547;Platform 40 km (OP.);378915
5548;Platform 40 km (OP.);367111
5549;Platform 41 km (OP.);561210
5550;Platform 41 km (OP.);706732
5551;Platform 42 km (OP.);476728
5552;Platform 44 km (OP.);575533
5553;Platform 47 km (OP.);701620
5554;Platform 47 km (OP.);547660
5555;Platform 48 km (OP.);463111
5556;Platform 49 km (OP.);715515
5557;Platform 54 km (OP.);558612
5558;Platform 56 km (OP.);706643
5559;Platform 66 km (OP.);417113
5560;Platform 66 km (OP.);701719
5561;Platform 68 km (OP.);394424
5562;Platform 69 km (OP.);706624
5563;Platform 69 km (OP.);552616
5564;Platform 63 km (OP.);706639
5565;Platform 70 km (OP.);715619
5566;Platform 71 km (OP.);456813
5567;Platform 71 km (OP.);466228
5568;Platform 79 km (OP.);456635
5569;Platform 79 km (OP.);455134
5570;Platform 80 km (OP.);706616
5571;Platform 81 km (OP.);455120
5572;Platform 81 km (OP.);350619
5573;Platform 82 km (OP.);553130
5574;Platform 86 km (OP.);466035
5575;Platform 88 km (OP.);456616
5576;Platform 90 km (OP.);417024
5577;Platform 91 km (OP.);455115
5578;Platform 91 km (OP.);424437
5579;Platform 92 km (OP.);452624
5580;Platform 94 km (OP.);557130
5581;Platform 97 km (OP.);424418
5582;Platform 97 km (OP.);456512
5583;Platform 98 km (OP.);561812
5584;Platform 98 km (OP.);357336
5585;Platform 30 km (OP.);551420
5586;Platform 31 km (OP.);463215
5587;Platform 31 km (OP.);455416
5588;Platform 32 km (OP.);572041
5589;Platform 32 km (OP.);715130
5590;Platform 34 km (OP.);576235
5591;Platform 35 km (OP.);577628
5592;Platform 35 km (OP.);706713
5593;Platform 36 km (OP.);551416
5594;Platform 37 km (OP.);406015
5595;Platform 39 km (OP.);476713
5596;Platform 102 km (OP.);467019
5597;Platform 104 km (OP.);456438
5598;Platform 106 km (OP.);557111
5599;Platform 108 km (OP.);452526
5600;Platform 103 km (OP.);355557
5601;Platform 103 km (OP.);552230
5602;Platform 111 km (OP.);465831
5603;Platform 112 km (OP.);452511
5604;Platform 112 km (OP.);557022
5605;Platform 114 km (OP.);456419
5606;Platform 115 km (OP.);420328
5607;Platform 116 km (OP.);328723
5608;Platform 116 km (OP.);552211
5609;Platform 116 km (OP.);465812
5610;Platform 117 km (OP.);557018
5611;Platform 118 km (OP.);476323
5612;Platform 118 km (OP.);452422
5613;Platform 119 km (OP.);452920
5614;Platform 113 km (OP.);553411
5615;Platform 120 km (OP.);356210
5616;Platform 122 km (OP.);452418
5617;Platform 125 km (OP.);456326
5618;Platform 128 km (OP.);556941
5619;Platform 128 km (OP.);553515
5620;Platform 128 km (OP.);456315
5621;Platform 128 km (OP.);416924
